,exchange,datetime,orderbook
1108,bitfinex,2023-04-22T02:10:21.925Z,"{'ask_size': [3902.4, 390.45865281, 15607.0, 3901.2, 1955.29723522, 1324.04038518, 3875.3653333, 1590.90511454, 5815.1497555, 6500.1, 600.0, 7753.38162154, 3547.8776272, 9697.00564324, 1324.30419277, 10832.56912863, 11657.9300159, 16261.73939533, 1270.79204139, 2605.0, 2938.1725, 15536.93830136, 6612.0, 12987.1, 25973.1], 'ask': [0.38444, 0.38452, 0.38456, 0.38457, 0.38458, 0.38462, 0.38463, 0.38466, 0.38467, 0.38468, 0.38471, 0.38472, 0.38475, 0.38477, 0.38478, 0.38481, 0.38482, 0.38488, 0.38489, 0.38494, 0.38495, 0.38497, 0.38502, 0.38507, 0.38509], 'bid': [0.38427, 0.3842, 0.38418, 0.38416, 0.38415, 0.38414, 0.38411, 0.38408, 0.38407, 0.38404, 0.38402, 0.38397, 0.38395, 0.38394, 0.38393, 0.38392, 0.38387, 0.38386, 0.38385, 0.38381, 0.38378, 0.38377, 0.38375, 0.38374, 0.38361], 'bid_size': [1000.0, 600.0, 1000.0, 2909.39496448, 4032.57174572, 1298.30153662, 3881.54211681, 2994.45865281, 8867.98318686, 5779.8269297, 7637.0271749, 9796.92537432, 1279.53248904, 2105.98817618, 9517.6825, 11627.55424301, 2605.0, 23290.41183733, 16469.0, 16469.0, 15315.96934384, 6515.3, 2826.6148, 12681.42464897, 19741.8813344], 'spread': [0.00017, 0.00032, 0.00038, 0.00041, 0.00043, 0.00048, 0.00052, 0.00058, 0.0006, 0.00064, 0.00069, 0.00075, 0.0008, 0.00083, 0.00085, 0.00089, 0.00095, 0.00102, 0.00104, 0.00113, 0.00117, 0.0012, 0.00127, 0.00133, 0.00148], 'closing_price': 0.14233, 'mid_price': 0.384355, 'vwap': 0.384336, 'levels': 25}"
1109,bitfinex,2023-04-22T02:10:23.759Z,"{'ask_size': [3902.4, 390.45865281, 15607.0, 3901.2, 1955.29723522, 1324.04038518, 3875.3653333, 1590.90511454, 5815.1497555, 6500.1, 600.0, 7753.38162154, 3547.8776272, 9697.00564324, 1324.30419277, 10832.56912863, 11657.9300159, 16261.73939533, 1270.79204139, 2605.0, 2938.1725, 15536.93830136, 6612.0, 12987.1, 25973.1], 'ask': [0.38444, 0.38452, 0.38456, 0.38457, 0.38458, 0.38462, 0.38463, 0.38466, 0.38467, 0.38468, 0.38471, 0.38472, 0.38475, 0.38477, 0.38478, 0.38481, 0.38482, 0.38488, 0.38489, 0.38494, 0.38495, 0.38497, 0.38502, 0.38507, 0.38509], 'bid': [0.38427, 0.3842, 0.38418, 0.38416, 0.38415, 0.38414, 0.38411, 0.38408, 0.38407, 0.38404, 0.38402, 0.38397, 0.38395, 0.38394, 0.38393, 0.38392, 0.38387, 0.38386, 0.38385, 0.38381, 0.38378, 0.38377, 0.38375, 0.38374, 0.38361], 'bid_size': [1000.0, 600.0, 1000.0, 2909.39496448, 4032.57174572, 1298.30153662, 3881.54211681, 2994.45865281, 8867.98318686, 5779.8269297, 7637.0271749, 9796.92537432, 1279.53248904, 2105.98817618, 9517.6825, 11627.55424301, 2605.0, 23290.41183733, 16469.0, 16469.0, 15315.96934384, 6515.3, 2826.6148, 12681.42464897, 19741.8813344], 'spread': [0.00017, 0.00032, 0.00038, 0.00041, 0.00043, 0.00048, 0.00052, 0.00058, 0.0006, 0.00064, 0.00069, 0.00075, 0.0008, 0.00083, 0.00085, 0.00089, 0.00095, 0.00102, 0.00104, 0.00113, 0.00117, 0.0012, 0.00127, 0.00133, 0.00148], 'closing_price': 0.14233, 'mid_price': 0.384355, 'vwap': 0.384336, 'levels': 25}"
1110,bitfinex,2023-04-22T02:10:25.421Z,"{'ask_size': [3902.4, 1269.7556485, 390.45865281, 15607.0, 3901.2, 1955.29723522, 1324.04038518, 3875.3653333, 7406.05487004, 6500.1, 8353.38162154, 3547.8776272, 9697.00564324, 1324.30419277, 22490.49914453, 16261.73939533, 2605.0, 18475.11080136, 6612.0, 12987.1, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866, 8359.19808463], 'ask': [0.38444, 0.38451, 0.38452, 0.38456, 0.38457, 0.38458, 0.38462, 0.38463, 0.38466, 0.38468, 0.38471, 0.38475, 0.38476, 0.38478, 0.38481, 0.38488, 0.38494, 0.38495, 0.38502, 0.38507, 0.38509, 0.38513, 0.38519, 0.3852, 0.38525], 'bid': [0.38428, 0.3842, 0.38418, 0.38417, 0.38416, 0.38415, 0.38414, 0.38412, 0.38409, 0.38408, 0.38407, 0.38404, 0.38399, 0.38395, 0.38394, 0.38393, 0.38387, 0.38386, 0.38385, 0.38381, 0.38379, 0.38377, 0.38375, 0.38374, 0.38361], 'bid_size': [1000.0, 600.0, 1000.0, 1909.39496448, 1000.0, 4032.57174572, 1298.30153662, 3881.54211681, 5781.62079448, 2994.45865281, 3086.36239238, 13416.8541046, 9796.92537432, 1279.53248904, 13734.53195134, 9517.6825, 16092.41183733, 9803.0, 16469.0, 16469.0, 15315.96934384, 6515.3, 2826.6148, 12681.42464897, 19741.8813344], 'spread': [0.00016, 0.00031, 0.00034, 0.00039, 0.00041, 0.00043, 0.00048, 0.00051, 0.00057, 0.0006, 0.00064, 0.00071, 0.00077, 0.00083, 0.00087, 0.00095, 0.00107, 0.00109, 0.00117, 0.00126, 0.0013, 0.00136, 0.00144, 0.00146, 0.00164], 'closing_price': 0.14233, 'mid_price': 0.38436, 'vwap': 0.384408, 'levels': 25}"
1111,bitfinex,2023-04-22T02:10:26.899Z,"{'ask_size': [3902.4, 1269.7556485, 390.45865281, 15607.0, 3901.2, 1955.29723522, 1324.04038518, 3875.3653333, 7406.05487004, 6500.1, 8353.38162154, 3547.8776272, 9697.00564324, 1324.30419277, 22490.49914453, 16261.73939533, 2605.0, 18475.11080136, 6612.0, 12987.1, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866, 8359.19808463], 'ask': [0.38444, 0.38451, 0.38452, 0.38456, 0.38457, 0.38458, 0.38462, 0.38463, 0.38466, 0.38468, 0.38471, 0.38475, 0.38476, 0.38478, 0.38481, 0.38488, 0.38494, 0.38495, 0.38502, 0.38507, 0.38509, 0.38513, 0.38519, 0.3852, 0.38525], 'bid': [0.38428, 0.3842, 0.38418, 0.38417, 0.38416, 0.38415, 0.38414, 0.38412, 0.38409, 0.38408, 0.38407, 0.38404, 0.38399, 0.38395, 0.38394, 0.38393, 0.38387, 0.38386, 0.38385, 0.38381, 0.38379, 0.38377, 0.38375, 0.38374, 0.38361], 'bid_size': [1000.0, 600.0, 1000.0, 1909.39496448, 1000.0, 4032.57174572, 1298.30153662, 3881.54211681, 5781.62079448, 2994.45865281, 3086.36239238, 13416.8541046, 9796.92537432, 1279.53248904, 13734.53195134, 9517.6825, 16092.41183733, 9803.0, 16469.0, 16469.0, 15315.96934384, 6515.3, 2826.6148, 12681.42464897, 19741.8813344], 'spread': [0.00016, 0.00031, 0.00034, 0.00039, 0.00041, 0.00043, 0.00048, 0.00051, 0.00057, 0.0006, 0.00064, 0.00071, 0.00077, 0.00083, 0.00087, 0.00095, 0.00107, 0.00109, 0.00117, 0.00126, 0.0013, 0.00136, 0.00144, 0.00146, 0.00164], 'closing_price': 0.14233, 'mid_price': 0.38436, 'vwap': 0.384408, 'levels': 25}"
1112,bitfinex,2023-04-22T02:10:28.386Z,"{'ask_size': [3902.4, 1269.7556485, 390.45865281, 15607.0, 3901.2, 1955.29723522, 1324.04038518, 3875.3653333, 7406.05487004, 6500.1, 8353.38162154, 3547.8776272, 9697.00564324, 1324.30419277, 22490.49914453, 16261.73939533, 2605.0, 18475.11080136, 6612.0, 12987.1, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866, 8359.19808463], 'ask': [0.38444, 0.38451, 0.38452, 0.38456, 0.38457, 0.38458, 0.38462, 0.38463, 0.38466, 0.38468, 0.38471, 0.38475, 0.38476, 0.38478, 0.38481, 0.38488, 0.38494, 0.38495, 0.38502, 0.38507, 0.38509, 0.38513, 0.38519, 0.3852, 0.38525], 'bid': [0.38428, 0.3842, 0.38418, 0.38417, 0.38416, 0.38415, 0.38414, 0.38412, 0.38409, 0.38408, 0.38407, 0.38404, 0.38399, 0.38395, 0.38394, 0.38393, 0.38387, 0.38386, 0.38385, 0.38381, 0.38379, 0.38377, 0.38375, 0.38374, 0.38361], 'bid_size': [1000.0, 600.0, 1000.0, 1909.39496448, 1000.0, 4032.57174572, 1298.30153662, 3881.54211681, 5781.62079448, 2994.45865281, 3086.36239238, 13416.8541046, 9796.92537432, 1279.53248904, 13734.53195134, 9517.6825, 16092.41183733, 9803.0, 16469.0, 16469.0, 15315.96934384, 6515.3, 2826.6148, 12681.42464897, 19741.8813344], 'spread': [0.00016, 0.00031, 0.00034, 0.00039, 0.00041, 0.00043, 0.00048, 0.00051, 0.00057, 0.0006, 0.00064, 0.00071, 0.00077, 0.00083, 0.00087, 0.00095, 0.00107, 0.00109, 0.00117, 0.00126, 0.0013, 0.00136, 0.00144, 0.00146, 0.00164], 'closing_price': 0.14233, 'mid_price': 0.38436, 'vwap': 0.384408, 'levels': 25}"
1113,bitfinex,2023-04-22T02:10:30.079Z,"{'ask_size': [3903.3, 17593.45865281, 3902.2, 1269.7556485, 1955.29723522, 3875.3653333, 1324.04038518, 5815.1497555, 1590.90511454, 6500.1, 7753.38162154, 600.0, 9697.00564324, 1324.30419277, 22496.7406084, 12994.4, 13530.62679533, 2731.1126, 18141.93830136, 2938.1725, 6612.0, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866], 'ask': [0.38436, 0.38443, 0.38447, 0.38451, 0.38456, 0.38461, 0.38462, 0.38465, 0.38466, 0.38468, 0.38469, 0.38471, 0.38475, 0.38478, 0.38479, 0.38485, 0.38486, 0.38488, 0.38494, 0.38495, 0.38502, 0.38509, 0.38513, 0.38519, 0.3852], 'bid': [0.38418, 0.38416, 0.38415, 0.3841, 0.38407, 0.38406, 0.38405, 0.38404, 0.38403, 0.38401, 0.38396, 0.38395, 0.38394, 0.38393, 0.38391, 0.38389, 0.38386, 0.38385, 0.38381, 0.38377, 0.38367, 0.3836, 0.38359, 0.38357, 0.38356], 'bid_size': [1600.0, 1000.0, 1909.39496448, 3881.54211681, 3086.36239238, 5781.62079448, 2730.87174572, 1873.4269297, 390.45865281, 7637.0271749, 9796.92537432, 1279.53248904, 2107.49306086, 13425.1825, 11627.55424301, 2605.0, 9803.0, 29956.41183733, 16469.0, 21831.26934384, 12772.55462323, 19741.8813344, 13036.9, 6980.94161192, 26075.5], 'spread': [0.00018, 0.00027, 0.00032, 0.00041, 0.00049, 0.00055, 0.00057, 0.00061, 0.00063, 0.00067, 0.00073, 0.00076, 0.00081, 0.00085, 0.00088, 0.00096, 0.001, 0.00103, 0.00113, 0.00118, 0.00135, 0.00149, 0.00154, 0.00162, 0.00164], 'closing_price': 0.14233, 'mid_price': 0.38427, 'vwap': 0.384281, 'levels': 25}"
1114,bitfinex,2023-04-22T02:10:31.549Z,"{'ask_size': [3903.3, 17593.45865281, 3902.2, 1269.7556485, 1955.29723522, 3875.3653333, 1324.04038518, 5815.1497555, 1590.90511454, 6500.1, 7753.38162154, 600.0, 9697.00564324, 1324.30419277, 22496.7406084, 12994.4, 13530.62679533, 2731.1126, 18141.93830136, 2938.1725, 6612.0, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866], 'ask': [0.38436, 0.38443, 0.38447, 0.38451, 0.38456, 0.38461, 0.38462, 0.38465, 0.38466, 0.38468, 0.38469, 0.38471, 0.38475, 0.38478, 0.38479, 0.38485, 0.38486, 0.38488, 0.38494, 0.38495, 0.38502, 0.38509, 0.38513, 0.38519, 0.3852], 'bid': [0.38418, 0.38416, 0.38415, 0.3841, 0.38407, 0.38406, 0.38405, 0.38404, 0.38403, 0.38401, 0.38396, 0.38395, 0.38394, 0.38393, 0.38391, 0.38389, 0.38386, 0.38385, 0.38381, 0.38377, 0.38367, 0.3836, 0.38359, 0.38357, 0.38356], 'bid_size': [1600.0, 1000.0, 1909.39496448, 3881.54211681, 3086.36239238, 5781.62079448, 2730.87174572, 1873.4269297, 390.45865281, 7637.0271749, 9796.92537432, 1279.53248904, 2107.49306086, 13425.1825, 11627.55424301, 2605.0, 9803.0, 29956.41183733, 16469.0, 21831.26934384, 12772.55462323, 19741.8813344, 13036.9, 6980.94161192, 26075.5], 'spread': [0.00018, 0.00027, 0.00032, 0.00041, 0.00049, 0.00055, 0.00057, 0.00061, 0.00063, 0.00067, 0.00073, 0.00076, 0.00081, 0.00085, 0.00088, 0.00096, 0.001, 0.00103, 0.00113, 0.00118, 0.00135, 0.00149, 0.00154, 0.00162, 0.00164], 'closing_price': 0.14233, 'mid_price': 0.38427, 'vwap': 0.384281, 'levels': 25}"
1115,bitfinex,2023-04-22T02:10:33.033Z,"{'ask_size': [3903.3, 17593.45865281, 3902.2, 1269.7556485, 1955.29723522, 3875.3653333, 1324.04038518, 5815.1497555, 1590.90511454, 6500.1, 7753.38162154, 600.0, 9697.00564324, 1324.30419277, 22496.7406084, 12994.4, 13530.62679533, 2731.1126, 18141.93830136, 2938.1725, 6612.0, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866], 'ask': [0.38436, 0.38443, 0.38447, 0.38451, 0.38456, 0.38461, 0.38462, 0.38465, 0.38466, 0.38468, 0.38469, 0.38471, 0.38475, 0.38478, 0.38479, 0.38485, 0.38486, 0.38488, 0.38494, 0.38495, 0.38502, 0.38509, 0.38513, 0.38519, 0.3852], 'bid': [0.38418, 0.38416, 0.38415, 0.3841, 0.38407, 0.38406, 0.38405, 0.38404, 0.38403, 0.38401, 0.38396, 0.38395, 0.38394, 0.38393, 0.38391, 0.38389, 0.38386, 0.38385, 0.38381, 0.38377, 0.38367, 0.3836, 0.38359, 0.38357, 0.38356], 'bid_size': [1600.0, 1000.0, 1909.39496448, 3881.54211681, 3086.36239238, 5781.62079448, 2730.87174572, 1873.4269297, 390.45865281, 7637.0271749, 9796.92537432, 1279.53248904, 2107.49306086, 13425.1825, 11627.55424301, 2605.0, 9803.0, 29956.41183733, 16469.0, 21831.26934384, 12772.55462323, 19741.8813344, 13036.9, 6980.94161192, 26075.5], 'spread': [0.00018, 0.00027, 0.00032, 0.00041, 0.00049, 0.00055, 0.00057, 0.00061, 0.00063, 0.00067, 0.00073, 0.00076, 0.00081, 0.00085, 0.00088, 0.00096, 0.001, 0.00103, 0.00113, 0.00118, 0.00135, 0.00149, 0.00154, 0.00162, 0.00164], 'closing_price': 0.14233, 'mid_price': 0.38427, 'vwap': 0.384281, 'levels': 25}"
1116,bitfinex,2023-04-22T02:10:34.851Z,"{'ask_size': [3903.3, 17593.45865281, 3902.2, 1269.7556485, 1955.29723522, 5199.40571848, 7406.05487004, 6500.1, 8353.38162154, 9697.00564324, 10429.83496741, 1324.30419277, 11657.9300159, 12994.4, 13530.62679533, 2731.1126, 2605.0, 18475.11080136, 6612.0, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866, 8359.19808463, 9803.0], 'ask': [0.38436, 0.38443, 0.38447, 0.38451, 0.38457, 0.38462, 0.38466, 0.38468, 0.38471, 0.38476, 0.38477, 0.38478, 0.3848, 0.38485, 0.38487, 0.38488, 0.38494, 0.38495, 0.38502, 0.38509, 0.38512, 0.38519, 0.3852, 0.38525, 0.38531], 'bid': [0.38422, 0.38418, 0.38416, 0.38414, 0.38411, 0.38409, 0.38406, 0.38405, 0.38404, 0.38403, 0.38401, 0.384, 0.38396, 0.38395, 0.38394, 0.38393, 0.38391, 0.38386, 0.38385, 0.38381, 0.38377, 0.38376, 0.3837, 0.3836, 0.38359], 'bid_size': [1000.0, 600.0, 1000.0, 1909.39496448, 1000.0, 5183.54211681, 5781.62079448, 2730.87174572, 1873.4269297, 390.45865281, 7637.0271749, 2604.6, 9796.92537432, 1279.53248904, 2107.49306086, 13425.1825, 11627.55424301, 12408.0, 29956.41183733, 16469.0, 6515.3, 15315.96934384, 10052.45725024, 19741.8813344, 13036.9], 'spread': [0.00014, 0.00025, 0.00031, 0.00037, 0.00046, 0.00053, 0.0006, 0.00063, 0.00067, 0.00073, 0.00076, 0.00078, 0.00084, 0.0009, 0.00093, 0.00095, 0.00103, 0.00109, 0.00117, 0.00128, 0.00135, 0.00143, 0.0015, 0.00165, 0.00172], 'closing_price': 0.14233, 'mid_price': 0.38429, 'vwap': 0.384387, 'levels': 25}"
1117,bitfinex,2023-04-22T02:10:36.345Z,"{'ask_size': [3903.3, 17593.45865281, 3902.2, 1269.7556485, 1955.29723522, 5199.40571848, 7406.05487004, 6500.1, 8353.38162154, 9697.00564324, 10429.83496741, 1324.30419277, 11657.9300159, 12994.4, 13530.62679533, 2731.1126, 2605.0, 18475.11080136, 6612.0, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866, 8359.19808463, 9803.0], 'ask': [0.38436, 0.38443, 0.38447, 0.38451, 0.38457, 0.38462, 0.38466, 0.38468, 0.38471, 0.38476, 0.38477, 0.38478, 0.3848, 0.38485, 0.38487, 0.38488, 0.38494, 0.38495, 0.38502, 0.38509, 0.38512, 0.38519, 0.3852, 0.38525, 0.38531], 'bid': [0.38422, 0.38418, 0.38416, 0.38414, 0.38411, 0.38409, 0.38406, 0.38405, 0.38404, 0.38403, 0.38401, 0.384, 0.38396, 0.38395, 0.38394, 0.38393, 0.38391, 0.38386, 0.38385, 0.38381, 0.38377, 0.38376, 0.3837, 0.3836, 0.38359], 'bid_size': [1000.0, 600.0, 1000.0, 1909.39496448, 1000.0, 5183.54211681, 5781.62079448, 2730.87174572, 1873.4269297, 390.45865281, 7637.0271749, 2604.6, 9796.92537432, 1279.53248904, 2107.49306086, 13425.1825, 11627.55424301, 12408.0, 29956.41183733, 16469.0, 6515.3, 15315.96934384, 10052.45725024, 19741.8813344, 13036.9], 'spread': [0.00014, 0.00025, 0.00031, 0.00037, 0.00046, 0.00053, 0.0006, 0.00063, 0.00067, 0.00073, 0.00076, 0.00078, 0.00084, 0.0009, 0.00093, 0.00095, 0.00103, 0.00109, 0.00117, 0.00128, 0.00135, 0.00143, 0.0015, 0.00165, 0.00172], 'closing_price': 0.14233, 'mid_price': 0.38429, 'vwap': 0.384387, 'levels': 25}"
1118,bitfinex,2023-04-22T02:10:37.838Z,"{'ask_size': [3903.3, 17593.45865281, 3902.2, 1269.7556485, 1955.29723522, 5199.40571848, 7406.05487004, 6500.1, 8353.38162154, 9697.00564324, 10429.83496741, 1324.30419277, 11657.9300159, 12994.4, 13530.62679533, 2731.1126, 2605.0, 18475.11080136, 6612.0, 25973.1, 19523.96837058, 3547.8776272, 3030.84068866, 8359.19808463, 9803.0], 'ask': [0.38436, 0.38443, 0.38447, 0.38451, 0.38457, 0.38462, 0.38466, 0.38468, 0.38471, 0.38476, 0.38477, 0.38478, 0.3848, 0.38485, 0.38487, 0.38488, 0.38494, 0.38495, 0.38502, 0.38509, 0.38512, 0.38519, 0.3852, 0.38525, 0.38531], 'bid': [0.38422, 0.38418, 0.38416, 0.38414, 0.38411, 0.38409, 0.38406, 0.38405, 0.38404, 0.38403, 0.38401, 0.384, 0.38396, 0.38395, 0.38394, 0.38393, 0.38391, 0.38386, 0.38385, 0.38381, 0.38377, 0.38376, 0.3837, 0.3836, 0.38359], 'bid_size': [1000.0, 600.0, 1000.0, 1909.39496448, 1000.0, 5183.54211681, 5781.62079448, 2730.87174572, 1873.4269297, 390.45865281, 7637.0271749, 2604.6, 9796.92537432, 1279.53248904, 2107.49306086, 13425.1825, 11627.55424301, 12408.0, 29956.41183733, 16469.0, 6515.3, 15315.96934384, 10052.45725024, 19741.8813344, 13036.9], 'spread': [0.00014, 0.00025, 0.00031, 0.00037, 0.00046, 0.00053, 0.0006, 0.00063, 0.00067, 0.00073, 0.00076, 0.00078, 0.00084, 0.0009, 0.00093, 0.00095, 0.00103, 0.00109, 0.00117, 0.00128, 0.00135, 0.00143, 0.0015, 0.00165, 0.00172], 'closing_price': 0.14233, 'mid_price': 0.38429, 'vwap': 0.384387, 'levels': 25}"
1119,bitfinex,2023-04-22T02:10:39.574Z,"{'ask_size': [600.0, 15607.0, 1303.47870563, 1955.29723522, 2218.14958232, 3547.8776272, 6709.70897733, 5815.1497555, 2599.4, 1324.30419277, 7753.38162154, 9697.00564324, 2731.1126, 11657.9300159, 3897.4, 2938.1725, 13530.62679533, 10455.93760337, 9099.6, 6612.0, 15536.93830136, 3547.8776272, 3030.84068866, 19523.96837058, 8359.19808463], 'ask': [0.38463, 0.38465, 0.38466, 0.38467, 0.38468, 0.3847, 0.38472, 0.38475, 0.38477, 0.38478, 0.3848, 0.38485, 0.38488, 0.3849, 0.38493, 0.38495, 0.38496, 0.38498, 0.38501, 0.38502, 0.38505, 0.38519, 0.3852, 0.38521, 0.38525], 'bid': [0.38436, 0.38435, 0.38428, 0.38427, 0.38425, 0.38424, 0.3842, 0.38419, 0.38418, 0.38416, 0.38414, 0.38411, 0.38407, 0.38406, 0.38404, 0.38403, 0.38402, 0.38401, 0.38395, 0.38394, 0.38393, 0.38391, 0.38386, 0.38385, 0.38381], 'bid_size': [1000.0, 1301.1, 1000.0, 600.0, 1000.0, 4512.29496448, 1000.0, 3881.54211681, 2738.45507905, 12393.62079448, 3905.4, 7637.0271749, 1286.1065482, 22686.2877667, 1873.4269297, 390.45865281, 2605.0, 11627.55424301, 1279.53248904, 13487.41183733, 2905.6825, 6513.0, 15315.96934384, 19182.96252877, 16469.0], 'spread': [0.00027, 0.0003, 0.00038, 0.0004, 0.00043, 0.00046, 0.00052, 0.00056, 0.00059, 0.00062, 0.00066, 0.00074, 0.00081, 0.00084, 0.00089, 0.00092, 0.00094, 0.00097, 0.00106, 0.00108, 0.00112, 0.00128, 0.00134, 0.00136, 0.00144], 'closing_price': 0.14233, 'mid_price': 0.384495, 'vwap': 0.384488, 'levels': 25}"
1120,bitfinex,2023-04-22T02:10:41.100Z,"{'ask_size': [600.0, 15607.0, 1303.47870563, 1955.29723522, 2218.14958232, 3547.8776272, 6709.70897733, 5815.1497555, 2599.4, 1324.30419277, 7753.38162154, 9697.00564324, 2731.1126, 11657.9300159, 3897.4, 2938.1725, 13530.62679533, 10455.93760337, 9099.6, 6612.0, 15536.93830136, 3547.8776272, 3030.84068866, 19523.96837058, 8359.19808463], 'ask': [0.38463, 0.38465, 0.38466, 0.38467, 0.38468, 0.3847, 0.38472, 0.38475, 0.38477, 0.38478, 0.3848, 0.38485, 0.38488, 0.3849, 0.38493, 0.38495, 0.38496, 0.38498, 0.38501, 0.38502, 0.38505, 0.38519, 0.3852, 0.38521, 0.38525], 'bid': [0.38436, 0.38435, 0.38428, 0.38427, 0.38425, 0.38424, 0.3842, 0.38419, 0.38418, 0.38416, 0.38414, 0.38411, 0.38407, 0.38406, 0.38404, 0.38403, 0.38402, 0.38401, 0.38395, 0.38394, 0.38393, 0.38391, 0.38386, 0.38385, 0.38381], 'bid_size': [1000.0, 1301.1, 1000.0, 600.0, 1000.0, 4512.29496448, 1000.0, 3881.54211681, 2738.45507905, 12393.62079448, 3905.4, 7637.0271749, 1286.1065482, 22686.2877667, 1873.4269297, 390.45865281, 2605.0, 11627.55424301, 1279.53248904, 13487.41183733, 2905.6825, 6513.0, 15315.96934384, 19182.96252877, 16469.0], 'spread': [0.00027, 0.0003, 0.00038, 0.0004, 0.00043, 0.00046, 0.00052, 0.00056, 0.00059, 0.00062, 0.00066, 0.00074, 0.00081, 0.00084, 0.00089, 0.00092, 0.00094, 0.00097, 0.00106, 0.00108, 0.00112, 0.00128, 0.00134, 0.00136, 0.00144], 'closing_price': 0.14233, 'mid_price': 0.384495, 'vwap': 0.384488, 'levels': 25}"
1121,bitfinex,2023-04-22T02:10:42.849Z,"{'ask_size': [990.45865281, 15607.0, 2603.47870563, 4173.44681754, 3547.8776272, 2834.34364403, 3875.3653333, 5815.1497555, 2599.4, 1324.30419277, 7753.38162154, 9697.00564324, 2731.1126, 11657.9300159, 3897.4, 2938.1725, 13530.62679533, 10237.12072885, 9099.6, 6612.0, 15536.93830136, 3547.8776272, 3030.84068866, 19523.96837058, 8359.19808463], 'ask': [0.38461, 0.38465, 0.38466, 0.38468, 0.3847, 0.38472, 0.38473, 0.38476, 0.38477, 0.38478, 0.38481, 0.38486, 0.38488, 0.38491, 0.38493, 0.38495, 0.38498, 0.385, 0.38501, 0.38502, 0.38506, 0.38519, 0.3852, 0.38523, 0.38525], 'bid': [0.38444, 0.38443, 0.3843, 0.38429, 0.38428, 0.38425, 0.38424, 0.38421, 0.3842, 0.38418, 0.38416, 0.38414, 0.38411, 0.38407, 0.38406, 0.38404, 0.38403, 0.384, 0.38399, 0.38395, 0.38393, 0.38391, 0.38385, 0.38383, 0.38381], 'bid_size': [1000.0, 1300.8, 600.0, 1909.39496448, 1000.0, 1000.0, 6484.44211681, 5781.62079448, 1000.0, 2738.45507905, 14249.0271749, 3905.4, 9796.92537432, 3405.22153339, 24516.91663539, 1873.4269297, 390.45865281, 2605.0, 13487.41183733, 1279.53248904, 2905.6825, 21828.96934384, 19182.96252877, 13444.29520207, 16469.0], 'spread': [0.00017, 0.00022, 0.00036, 0.00039, 0.00042, 0.00047, 0.00049, 0.00055, 0.00057, 0.0006, 0.00065, 0.00072, 0.00077, 0.00084, 0.00087, 0.00091, 0.00095, 0.001, 0.00102, 0.00107, 0.00113, 0.00128, 0.00135, 0.0014, 0.00144], 'closing_price': 0.14233, 'mid_price': 0.384525, 'vwap': 0.384475, 'levels': 25}"
1122,bitfinex,2023-04-22T02:10:44.393Z,"{'ask_size': [990.45865281, 15607.0, 2603.47870563, 4173.44681754, 3547.8776272, 2834.34364403, 3875.3653333, 5815.1497555, 2599.4, 1324.30419277, 7753.38162154, 9697.00564324, 2731.1126, 11657.9300159, 3897.4, 2938.1725, 13530.62679533, 10237.12072885, 9099.6, 6612.0, 15536.93830136, 3547.8776272, 3030.84068866, 19523.96837058, 8359.19808463], 'ask': [0.38461, 0.38465, 0.38466, 0.38468, 0.3847, 0.38472, 0.38473, 0.38476, 0.38477, 0.38478, 0.38481, 0.38486, 0.38488, 0.38491, 0.38493, 0.38495, 0.38498, 0.385, 0.38501, 0.38502, 0.38506, 0.38519, 0.3852, 0.38523, 0.38525], 'bid': [0.38444, 0.38443, 0.3843, 0.38429, 0.38428, 0.38425, 0.38424, 0.38421, 0.3842, 0.38418, 0.38416, 0.38414, 0.38411, 0.38407, 0.38406, 0.38404, 0.38403, 0.384, 0.38399, 0.38395, 0.38393, 0.38391, 0.38385, 0.38383, 0.38381], 'bid_size': [1000.0, 1300.8, 600.0, 1909.39496448, 1000.0, 1000.0, 6484.44211681, 5781.62079448, 1000.0, 2738.45507905, 14249.0271749, 3905.4, 9796.92537432, 3405.22153339, 24516.91663539, 1873.4269297, 390.45865281, 2605.0, 13487.41183733, 1279.53248904, 2905.6825, 21828.96934384, 19182.96252877, 13444.29520207, 16469.0], 'spread': [0.00017, 0.00022, 0.00036, 0.00039, 0.00042, 0.00047, 0.00049, 0.00055, 0.00057, 0.0006, 0.00065, 0.00072, 0.00077, 0.00084, 0.00087, 0.00091, 0.00095, 0.001, 0.00102, 0.00107, 0.00113, 0.00128, 0.00135, 0.0014, 0.00144], 'closing_price': 0.14233, 'mid_price': 0.384525, 'vwap': 0.384475, 'levels': 25}"
